,customer_code,Days since last sales,Customer age in days,Recencia,Nro Sku,Frecuency,Indicator key
2363,140032graba,92.0,100.0,93.5,0.0,41.5,11.0
2364,140628graba,91.0,0.0,100.0,0.0,0.0,
2365,140799graba,95.5,11.5,94.0,0.0,0.0,3.0
2366,140049graba,96.0,84.0,66.0,0.0,4.0,4.0
2367,140566graba,100.0,100.0,95.0,0.0,66.0,17.0
2368,140521graba,18.0,96.0,90.5,0.0,0.0,2.0
2369,140094graba,0.0,56.5,0.0,0.0,2.5,
2370,140070graba,,,,,,
2371,140498graba,96.0,100.0,91.0,0.0,33.0,8.0
2372,140018graba,100.0,86.0,98.0,0.0,100.0,100.0
2373,140228graba,73.0,63.0,68.0,0.0,6.0,10.0
2374,14749graba,88.0,49.0,82.5,50.0,21.0,10.0
2375,140734graba,88.0,54.0,65.0,50.0,10.5,11.0
2376,140240graba,95.5,62.0,82.0,0.0,0.0,9.0
2377,140789graba,93.0,20.0,96.0,0.0,7.0,4.0
2378,140798graba,100.0,17.0,92.0,0.0,0.0,3.0
2379,140017graba,95.0,85.0,94.0,0.0,18.0,29.0
2380,140693graba,41.5,100.0,75.5,100.0,28.0,22.0
2381,140011graba,97.0,99.0,97.0,0.0,100.0,27.0
2382,140652graba,37.0,97.0,79.0,0.0,0.0,0.0
2383,140680graba,0.0,94.5,0.0,0.0,,
2384,140549graba,14.0,94.0,89.0,0.0,0.0,1.0
2385,140704graba,7.5,86.5,0.0,0.0,0.0,
2386,140656graba,44.0,86.0,92.0,0.0,7.0,1.0
2387,140600graba,93.0,70.0,90.0,0.0,14.0,1.0
2388,140187graba,95.0,82.5,86.5,50.0,43.5,16.0
2389,140739graba,45.5,58.0,92.0,0.0,0.0,0.0
2390,140745graba,41.5,56.0,0.0,0.0,0.0,
2391,140730graba,0.0,54.0,82.5,50.0,0.0,2.5
2392,140762graba,51.0,44.0,0.0,0.0,0.0,
2393,140797graba,93.5,17.0,95.5,0.0,0.0,3.0
2394,140805graba,85.0,0.0,100.0,50.0,0.0,0.0
2395,140598graba,6.0,86.0,0.0,0.0,0.0,
2396,140205graba,46.0,67.0,52.5,0.0,0.0,2.0
2397,140747graba,96.0,54.0,96.0,0.0,33.0,8.0
2398,140645graba,,,,,,
2399,128684graba,98.0,87.5,95.5,100.0,28.5,34.0
2400,132134graba,82.0,87.0,55.5,7.0,1.5,0.0
2401,129422graba,7.0,87.0,21.0,0.0,0.0,
2402,130069graba,91.0,87.0,82.0,49.5,5.5,1.0
2403,131910graba,99.0,85.0,87.5,7.0,9.0,1.0
2404,132010graba,92.0,83.0,90.0,21.0,10.5,2.0
2405,129192graba,86.5,83.0,87.0,35.0,7.5,2.0
2406,130537graba,52.5,82.0,68.5,21.0,1.0,0.0
2407,126922graba,90.0,81.0,91.0,49.5,11.0,1.0
2408,121100graba,97.0,86.0,94.5,64.0,23.5,8.0
2409,130400graba,97.0,80.5,91.0,21.0,12.0,1.0
2410,126836graba,18.0,77.0,100.0,7.0,0.0,
2411,131908graba,95.0,85.5,79.5,78.0,5.0,1.0
2412,129124graba,97.0,80.0,92.5,78.0,14.5,1.0
2413,129919graba,51.0,68.0,88.5,21.0,2.5,0.0
2414,131901graba,93.0,66.0,88.0,35.0,7.0,2.0
2415,122245graba,55.0,87.5,88.5,21.0,5.0,0.0
2416,129711graba,95.0,75.0,90.5,35.0,10.5,1.0
2417,127061graba,96.5,87.5,97.0,92.5,41.5,46.0
2418,131194graba,95.0,44.0,93.0,7.0,8.0,3.0
2419,130557graba,69.5,58.5,85.0,35.0,2.5,0.0
2420,122262graba,98.0,87.0,96.5,92.5,36.5,35.0
2421,127232graba,58.0,39.0,7.0,0.0,0.0,
2422,121902graba,0.0,0.0,0.0,0.0,0.0,50.0
2423,140360graba,24.0,100.0,90.0,0.0,0.0,5.0
2424,140236graba,41.0,100.0,93.5,0.0,8.0,15.0
2425,140647graba,15.0,97.0,96.5,0.0,7.0,4.0
2426,140662graba,12.0,93.0,92.0,0.0,0.0,1.0
2427,140081graba,84.0,77.0,52.5,0.0,6.0,8.0
2428,140661graba,46.5,69.0,69.0,0.0,0.0,3.0
2429,140758graba,51.0,46.0,0.0,0.0,0.0,
2430,140751graba,94.0,51.0,93.5,0.0,25.0,8.5
2431,140657graba,74.5,16.0,0.0,0.0,1.5,
2432,140800graba,84.0,17.0,94.0,0.0,0.0,1.0
2433,140069graba,97.5,98.0,91.5,0.0,33.0,8.0
2434,140253graba,93.0,39.0,0.0,0.0,0.0,3.5
2435,140769graba,56.5,40.0,0.0,0.0,0.0,
2436,140588graba,92.0,94.0,0.0,0.0,0.0,1.0
2437,132490graba,43.0,51.5,0.0,0.0,0.5,
2438,140738graba,39.0,58.5,0.0,0.0,0.0,
2439,140737graba,41.5,56.0,0.0,0.0,0.0,
2440,140756graba,40.0,0.0,0.0,0.0,0.0,
2441,140784graba,22.0,97.0,0.0,16.0,5.5,
2442,140783graba,95.0,26.5,92.0,0.0,0.0,2.0
2443,140790graba,94.0,2.0,0.0,0.0,0.5,
2444,140807graba,96.0,0.0,0.0,0.0,0.0,
2445,140567graba,97.5,86.5,94.0,0.0,41.5,9.0
2446,140709graba,64.0,86.0,95.0,0.0,18.0,18.0
2447,140791graba,100.0,15.5,96.0,0.0,8.0,10.5
2448,140539graba,93.5,86.0,94.5,0.0,27.0,25.5
2449,140241graba,97.0,86.0,93.0,0.0,18.0,20.0
2450,140077graba,89.0,15.0,96.5,0.0,0.0,7.0
2451,140294graba,77.0,100.0,90.0,0.0,14.0,5.0
2452,140073graba,44.0,100.0,89.0,0.0,7.0,3.0
2453,140535graba,0.0,100.0,0.0,0.0,0.0,
2454,140582graba,45.0,100.0,74.0,0.0,0.0,1.0
2455,140332graba,90.0,98.0,85.0,0.0,14.0,4.0
2456,140672graba,71.0,97.5,79.5,0.0,0.0,2.0
2457,140574graba,2.0,96.0,0.0,0.0,0.0,
2458,140546graba,11.0,87.0,0.0,0.0,0.0,
2459,128118graba,77.0,19.0,0.0,0.0,0.5,
2460,140717graba,79.0,56.0,78.0,0.0,0.0,1.0
2461,140670graba,9.0,0.0,11.5,0.0,0.0,0.0
2462,140741graba,40.0,57.5,0.0,0.0,0.0,
2463,140103graba,85.0,59.0,82.0,0.0,0.0,5.0
2464,45092discarvi150444550014,39.0,100.0,92.5,46.0,8.0,1.0
2465,45140discarvi150444550014,100.0,64.0,91.5,61.0,14.0,3.0
2466,45148discarvi090331040013,100.0,21.0,86.0,34.0,2.0,4.0
2467,12395discarvi070090350015,100.0,85.0,79.5,53.0,6.0,21.0
2468,45131discarvi217796050012,93.0,82.0,62.5,15.0,2.0,0.0
2469,45102discarvi150419680015,0.0,97.0,0.0,0.0,0.0,
2470,49017discarvi190278310011,100.0,81.5,77.5,7.0,6.0,11.0
2471,45132discarvi010205300011,98.0,81.0,69.5,15.0,4.0,6.0
2472,12107discarvi218290450018,20.0,76.0,95.5,7.0,0.0,1.0
2473,29222discarvi215291120017,99.0,76.0,72.5,15.0,4.0,8.0
2474,45137discarvi030225200017,93.0,74.0,36.5,23.0,1.0,0.0
2475,45141discarvi170227770010,94.0,61.0,64.5,11.0,2.0,2.0
2476,45144discarvi130187870010,66.0,45.5,75.5,7.0,0.0,0.0
2477,45145discarvi140158670014,97.0,30.0,81.5,30.0,2.0,1.0
2478,45147discarvi215972750011,96.0,24.0,51.5,0.0,0.0,3.0
2479,45111discarvi090220200012,86.0,10.0,89.5,3.5,0.0,0.0
2480,45151discarvi100335690013,97.0,7.0,72.5,7.0,0.0,1.0
2481,29225discarvi217834380010,95.0,5.0,90.5,88.0,0.0,2.0
2482,45154discarvi217767730019,97.0,4.5,66.5,0.0,0.0,0.0
2483,45157discarvi090271460011,93.0,0.0,0.0,0.0,0.0,
2484,45143discarvi150933960010,100.0,41.0,90.5,80.0,8.0,10.0
2485,12386discarvi070211190013,96.0,100.0,76.5,61.0,6.0,26.0
2486,45097discarvi130160630019,99.0,100.0,90.5,61.0,19.0,2.0
2487,45121discarvi090111620010,94.0,97.0,83.5,53.0,10.0,9.0
2488,12367discarvi150309040011,100.0,96.0,82.5,76.0,9.0,9.0
2489,45104discarvi217364940015,96.5,100.0,86.0,53.0,11.0,28.0
2490,45113discarvi160198770014,100.0,92.5,90.5,61.0,18.0,5.0
2491,12180discarvi213895440010,100.0,95.0,90.5,100.0,17.0,100.0
2492,45103discarvi214288950014,98.0,98.0,92.5,69.0,23.0,58.0
2493,12385discarvi218698280011,100.0,91.0,96.5,100.0,52.0,59.0
